Date,AAPL,MSFT,^GSPC
2011-10-10,36.89501953125,22.286014556884766,1194.8900146484375
2011-10-11,37.984375,22.335649490356445,1195.5400390625
2011-10-12,38.164676666259766,22.302555084228516,1207.25
2011-10-13,38.75680160522461,22.48455047607422,1203.6600341796875
2011-10-14,40.04448318481445,22.559003829956055,1224.5799560546875
2011-10-17,39.853763580322266,22.31910514831543,1200.8599853515625
2011-10-18,40.0672492980957,22.59208869934082,1225.3800048828125
2011-10-19,37.82590866088867,22.44318962097168,1209.8800048828125
2011-10-20,37.51182174682617,22.368736267089844,1215.3900146484375
2011-10-21,37.280277252197266,22.46800422668457,1238.25
2011-10-24,38.504390716552734,22.492826461791992,1254.18994140625
2011-10-25,37.74525451660156,22.178468704223633,1229.050048828125
2011-10-26,38.0137939453125,21.996475219726562,1242.0
2011-10-27,38.40190124511719,22.542455673217773,1284.5899658203125
2011-10-28,38.426570892333984,22.31910514831543,1285.0899658203125
2011-10-31,38.41044998168945,22.02956771850586,1253.300048828125
2011-11-01,37.62569046020508,21.50012969970703,1218.280029296875
2011-11-02,37.711097717285156,21.51667022705078,1237.9000244140625
2011-11-03,38.24817657470703,21.94684410095215,1261.1500244140625
2011-11-04,37.97963333129883,21.7152099609375,1253.22998046875
2011-11-07,37.93124008178711,22.170196533203125,1261.1199951171875
2011-11-08,38.548038482666016,22.46800422668457,1275.9200439453125
2011-11-09,37.508975982666016,21.673851013183594,1229.0999755859375
2011-11-10,36.55434799194336,21.740028381347656,1239.699951171875
2011-11-11,36.49740982055664,22.261192321777344,1263.8499755859375
2011-11-14,35.988800048828125,22.137104034423828,1251.780029296875
2011-11-15,36.896915435791016,22.287134170532227,1257.81005859375
2011-11-16,36.511653900146484,21.72870635986328,1236.9100341796875
2011-11-17,35.81324768066406,21.28696632385254,1216.1300048828125
2011-11-18,35.57886505126953,21.086925506591797,1215.6500244140625
2011-11-21,35.016143798828125,20.836883544921875,1192.97998046875
2011-11-22,35.72783660888672,20.66185760498047,1188.0400390625
2011-11-23,34.824462890625,20.395143508911133,1161.7900390625
2011-11-25,34.49994659423828,20.253454208374023,1158.6700439453125
2011-11-28,35.690834045410156,20.728532791137695,1192.550048828125
2011-11-29,35.41374206542969,20.703535079956055,1195.18994140625
2011-11-30,36.26777648925781,21.320301055908203,1246.9599609375
2011-12-01,36.81150817871094,21.070255279541016,1244.5799560546875
2011-12-02,36.97946548461914,21.020252227783203,1244.280029296875
2011-12-05,37.29356002807617,21.420318603515625,1257.0799560546875
2011-12-06,37.098079681396484,21.386980056762695,1258.469970703125
2011-12-07,36.92158508300781,21.33696937561035,1261.010009765625
2011-12-08,37.07056427001953,21.170270919799805,1234.3499755859375
2011-12-09,37.351436614990234,21.420318603515625,1255.18994140625
2011-12-12,37.18253707885742,21.2619571685791,1236.469970703125
2011-12-13,36.89501953125,21.47032928466797,1225.72998046875
2011-12-14,36.07705307006836,21.328638076782227,1211.8199462890625
2011-12-15,35.95842742919922,21.303630828857422,1215.75
2011-12-16,36.15580749511719,21.670358657836914,1219.6600341796875
2011-12-19,36.26871871948242,21.278627395629883,1205.3499755859375
2011-12-20,37.57254409790039,21.695369720458984,1241.300048828125
2011-12-21,37.61998748779297,21.47032928466797,1243.719970703125
2011-12-22,37.81926727294922,21.512001037597656,1254.0
2011-12-23,38.27285385131836,21.695369720458984,1265.3299560546875
2011-12-27,38.57650375366211,21.70369529724121,1265.4300537109375
2011-12-28,38.20738220214844,21.52033805847168,1249.6400146484375
2011-12-29,38.442710876464844,21.687030792236328,1263.02001953125
2011-12-30,38.43132400512695,21.637020111083984,1257.5999755859375
2012-01-03,39.022491455078125,22.312137603759766,1277.06005859375
2012-01-04,39.232208251953125,22.83722686767578,1277.300048828125
2012-01-05,39.667762756347656,23.070600509643555,1281.06005859375
2012-01-06,40.08244705200195,23.428993225097656,1277.81005859375
2012-01-09,40.01886749267578,23.120609283447266,1280.699951171875
2012-01-10,40.16215515136719,23.20395851135254,1292.0799560546875
2012-01-11,40.096683502197266,23.103939056396484,1292.47998046875
2012-01-12,39.98660659790039,23.337308883666992,1295.5
2012-01-13,39.83667755126953,23.545677185058594,1289.0899658203125
2012-01-17,40.300697326660156,23.554014205932617,1293.6700439453125
2012-01-18,40.71917724609375,23.529014587402344,1308.0400390625
2012-01-19,40.59011459350586,23.43733024597168,1314.5
2012-01-20,39.88318634033203,24.76255226135254,1315.3800048828125
2012-01-23,40.55784606933594,24.77922248840332,1316.0
2012-01-24,39.893619537353516,24.454164505004883,1314.6500244140625
2012-01-25,42.38452911376953,24.637537002563477,1326.06005859375
2012-01-26,42.191898345947266,24.587520599365234,1318.4300537109375
2012-01-27,42.443355560302734,24.36248779296875,1316.3299560546875
2012-01-30,42.987083435058594,24.679208755493164,1313.010009765625
2012-01-31,43.31636428833008,24.612525939941406,1312.4100341796875
2012-02-01,43.28884506225586,24.912578582763672,1324.0899658203125
2012-02-02,43.18730545043945,24.962596893310547,1325.5400390625
2012-02-03,43.62001419067383,25.204299926757812,1344.9000244140625
2012-02-06,44.027103424072266,25.170961380004883,1344.3299560546875
2012-02-07,44.48829650878906,25.29598045349121,1347.050048828125
2012-02-08,45.23318862915039,25.55435562133789,1349.9599609375
2012-02-09,46.797969818115234,25.646039962768555,1351.949951171875
2012-02-10,46.821685791015625,25.42099952697754,1342.6400146484375
2012-02-13,47.69280242919922,25.48767852783203,1351.77001953125
2012-02-14,48.34375,25.378616333007812,1350.5
2012-02-15,47.22496032714844,25.210819244384766,1343.22998046875
2012-02-16,47.65578842163086,26.251140594482422,1358.0400390625
2012-02-17,47.64725112915039,26.217578887939453,1361.22998046875
2012-02-21,48.855220794677734,26.376981735229492,1362.2099609375
2012-02-22,48.68346405029297,26.234357833862305,1357.6600341796875
2012-02-23,49.00135803222656,26.318254470825195,1363.4599609375
2012-02-24,49.57261657714844,26.410531997680664,1365.739990234375
2012-02-27,49.8905143737793,26.301469802856445,1367.5899658203125
2012-02-28,50.80621337890625,26.737735748291016,1372.1800537109375
2012-02-29,51.47330093383789,26.628673553466797,1365.6800537109375
2012-03-01,51.66592788696289,27.090097427368164,1374.0899658203125
2012-03-02,51.73329162597656,26.91391944885254,1369.6300048828125
2012-03-05,50.592689514160156,26.67900848388672,1364.3299560546875
2012-03-06,50.31751251220703,26.47765350341797,1343.3599853515625
2012-03-07,50.35830307006836,26.712566375732422,1352.6300048828125
2012-03-08,51.43059158325195,26.85519027709961,1365.9100341796875
2012-03-09,51.732357025146484,26.838407516479492,1370.8699951171875
2012-03-12,52.380455017089844,26.880355834960938,1371.0899658203125
2012-03-13,53.90822982788086,27.40890884399414,1395.949951171875
2012-03-14,55.94651412963867,27.492801666259766,1394.280029296875
2012-03-15,55.565040588378906,27.559919357299805,1402.5999755859375
2012-03-16,55.56599044799805,27.350175857543945,1404.1700439453125
2012-03-19,57.0396728515625,27.014591217041016,1409.75
2012-03-20,57.50083541870117,26.838407516479492,1405.52001953125
2012-03-21,57.172515869140625,26.771289825439453,1402.8900146484375
2012-03-22,56.872657775878906,26.846797943115234,1392.780029296875
2012-03-23,56.56047439575195,26.85519027709961,1397.1099853515625
2012-03-26,57.597625732421875,27.341785430908203,1416.510009765625
2012-03-27,58.3093376159668,27.28305435180664,1412.52001953125
2012-03-28,58.60728073120117,27.006202697753906,1405.5400390625
2012-03-29,57.87091827392578,26.947477340698242,1403.280029296875
2012-03-30,56.8925895690918,27.06492805480957,1408.469970703125
2012-04-02,58.703128814697266,27.090097427368164,1419.0400390625
2012-04-03,59.71752166748047,26.796463012695312,1413.3800048828125
2012-04-04,59.24211120605469,26.18402099609375,1398.9599609375
2012-04-05,60.13125991821289,26.444095611572266,1398.0799560546875
2012-04-09,60.37321090698242,26.091732025146484,1382.199951171875
2012-04-10,59.63401412963867,25.563180923461914,1358.5899658203125
2012-04-11,59.421451568603516,25.462512969970703,1368.7099609375
2012-04-12,59.09599304199219,25.991060256958008,1387.5699462890625
2012-04-13,57.43157958984375,25.848438262939453,1370.260009765625
2012-04-16,55.04978561401367,26.074951171875,1369.5699462890625
2012-04-17,57.855735778808594,26.376981735229492,1390.780029296875
2012-04-18,57.7266845703125,26.125288009643555,1385.1400146484375
2012-04-19,55.74345016479492,26.016225814819336,1376.9200439453125
2012-04-20,54.371299743652344,27.19916534423828,1378.530029296875
2012-04-23,54.24984359741211,26.947477340698242,1366.93994140625
2012-04-24,53.16617202758789,26.779680252075195,1371.969970703125
2012-04-25,57.88420867919922,27.014591217041016,1390.68994140625
2012-04-26,57.66596221923828,26.939088821411133,1399.97998046875
2012-04-27,57.219966888427734,26.830020904541016,1403.3599853515625
2012-04-30,55.415122985839844,26.863576889038086,1397.9100341796875
2012-05-01,55.239566802978516,26.85519027709961,1405.8199462890625
2012-05-02,55.60489273071289,26.67900848388672,1402.31005859375
2012-05-03,55.21015167236328,26.64544677734375,1391.5699462890625
2012-05-04,53.637779235839844,25.991060256958008,1369.0999755859375
2012-05-07,54.0391845703125,25.714197158813477,1369.5799560546875
2012-05-08,53.91581344604492,25.588356018066406,1363.719970703125
2012-05-09,54.01071548461914,25.806486129760742,1354.5799560546875
2012-05-10,54.13787078857422,25.78970718383789,1357.989990234375
2012-05-11,53.77633285522461,26.142070770263672,1353.3900146484375
2012-05-14,52.97069549560547,25.739370346069336,1338.3499755859375
2012-05-15,52.49148178100586,25.5113582611084,1330.6600341796875
2012-05-16,51.81869888305664,25.24957847595215,1324.800048828125
2012-05-17,50.3042106628418,25.097572326660156,1304.8599853515625
2012-05-18,50.32890319824219,24.717559814453125,1295.219970703125
2012-05-21,53.26107406616211,25.122907638549805,1315.989990234375
2012-05-22,52.852088928222656,25.131345748901367,1316.6300048828125
2012-05-23,54.141666412353516,24.58244514465332,1318.8599853515625
2012-05-24,53.64442825317383,24.548667907714844,1320.6800537109375
2012-05-25,53.35689926147461,24.540220260620117,1317.8199462890625
2012-05-29,54.30393600463867,24.96245574951172,1332.4200439453125
2012-05-30,54.95869064331055,24.776674270629883,1313.3199462890625
2012-05-31,54.822044372558594,24.650007247924805,1310.3299560546875
2012-06-01,53.233543395996094,24.025102615356445,1278.0400390625
2012-06-04,53.54668426513672,24.109546661376953,1278.1800537109375
2012-06-05,53.40814971923828,24.075769424438477,1285.5
2012-06-06,54.227073669433594,24.785118103027344,1315.1300048828125
2012-06-07,54.251739501953125,24.683786392211914,1314.989990234375
2012-06-08,55.06779861450195,25.038461685180664,1325.6600341796875
2012-06-11,54.19953536987305,24.405105590820312,1308.9300537109375
2012-06-12,54.673065185546875,24.734451293945312,1324.1800537109375
2012-06-13,54.29348373413086,24.599334716796875,1314.8800048828125
2012-06-14,54.233707427978516,24.776674270629883,1329.0999755859375
2012-06-15,54.48042678833008,25.350908279418945,1342.8399658203125
2012-06-18,55.58591842651367,25.19891357421875,1344.780029296875
2012-06-19,55.7406120300293,25.925155639648438,1357.97998046875
2012-06-20,55.582122802734375,26.1193790435791,1355.68994140625
2012-06-21,54.816341400146484,25.45224952697754,1325.510009765625
2012-06-22,55.236717224121094,25.925155639648438,1335.02001953125
2012-06-25,54.161582946777344,25.2242431640625,1313.719970703125
2012-06-26,54.281158447265625,25.350908279418945,1319.989990234375
2012-06-27,54.515525817871094,25.477581024169922,1331.8499755859375
2012-06-28,53.99836730957031,25.258024215698242,1329.0400390625
2012-06-29,55.41701126098633,25.832260131835938,1362.1600341796875
2012-07-02,56.22550582885742,25.806930541992188,1365.510009765625
2012-07-03,56.87929916381836,25.975820541381836,1374.02001953125
2012-07-05,57.87850570678711,25.925155639648438,1367.5799560546875
2012-07-06,57.493255615234375,25.494470596313477,1354.6800537109375
2012-07-09,58.25334167480469,25.334022521972656,1352.4599609375
2012-07-10,57.71434783935547,25.114463806152344,1341.469970703125
2012-07-11,57.35565185546875,24.74289321899414,1341.449951171875
2012-07-12,56.83091354370117,24.177099227905273,1334.760009765625
2012-07-13,57.406898498535156,24.81889533996582,1356.780029296875
2012-07-16,57.59099197387695,24.86112403869629,1353.6400146484375
2012-07-17,57.59383773803711,25.046907424926758,1363.6700439453125
2012-07-18,57.52932357788086,25.714035034179688,1372.780029296875
2012-07-19,58.29413604736328,25.89982032775879,1376.510009765625
2012-07-20,57.34331130981445,25.43535614013672,1362.6600341796875
2012-07-23,57.29872131347656,24.72600555419922,1350.52001953125
2012-07-24,57.022579193115234,24.616226196289062,1338.31005859375
2012-07-25,54.56013107299805,24.34600067138672,1337.8900146484375
2012-07-26,54.55160140991211,24.62466049194336,1360.02001953125
2012-07-27,55.52709197998047,25.131345748901367,1385.969970703125
2012-07-30,56.46366500854492,25.030010223388672,1385.300048828125
2012-07-31,57.956321716308594,24.88645362854004,1379.3199462890625
2012-08-01,57.581504821777344,24.83578872680664,1375.3199462890625
2012-08-02,57.674495697021484,24.650007247924805,1365.0
2012-08-03,58.425086975097656,25.122907638549805,1390.989990234375
2012-08-06,59.07511901855469,25.29180335998535,1394.22998046875
2012-08-07,58.919490814208984,25.553586959838867,1401.3499755859375
2012-08-08,58.819854736328125,25.612695693969727,1402.219970703125
2012-08-09,60.7194938659668,25.75625991821289,1402.800048828125
2012-08-10,60.81437683105469,25.688703536987305,1405.8699951171875
2012-08-13,61.626277923583984,25.663366317749023,1404.1099853515625
2012-08-14,61.791595458984375,25.612363815307617,1403.9300537109375
2012-08-15,61.70747756958008,25.67186737060547,1405.530029296875
2012-08-16,62.246463775634766,26.164905548095703,1415.510009765625
2012-08-17,63.39780807495117,26.266910552978516,1418.1600341796875
2012-08-20,65.06465911865234,26.130901336669922,1418.1300048828125
2012-08-21,64.17546081542969,26.18190574645996,1413.1700439453125
2012-08-22,65.42853546142578,25.960891723632812,1413.489990234375
2012-08-23,64.81814575195312,25.722871780395508,1402.0799560546875
2012-08-24,64.8758544921875,25.977890014648438,1411.1300048828125
2012-08-27,66.09468841552734,26.088396072387695,1410.43994140625
2012-08-28,66.00861358642578,26.03739356994629,1409.300048828125
2012-08-29,65.87850189208984,26.054391860961914,1410.489990234375
2012-08-30,64.93944549560547,25.773874282836914,1399.47998046875
2012-08-31,65.0734634399414,26.19890785217285,1406.5799560546875
2012-09-04,66.02523040771484,25.833377838134766,1404.93994140625
2012-09-05,65.56156921386719,25.833377838134766,1403.43994140625
2012-09-06,66.15238189697266,26.649436950683594,1432.1199951171875
2012-09-07,66.560302734375,26.309417724609375,1437.9200439453125
2012-09-10,64.82889556884766,26.11390495300293,1429.0799560546875
2012-09-11,64.61858367919922,26.173398971557617,1433.56005859375
2012-09-12,65.5185317993164,26.164905548095703,1436.56005859375
2012-09-13,66.80876922607422,26.3009090423584,1459.989990234375
2012-09-14,67.62066650390625,26.530431747436523,1465.77001953125
2012-09-17,68.45213317871094,26.530431747436523,1461.18994140625
2012-09-18,68.66049194335938,26.50493049621582,1459.3199462890625
2012-09-19,68.6790771484375,26.3944149017334,1461.050048828125
2012-09-20,68.34648132324219,26.734445571899414,1460.260009765625
2012-09-21,68.4824447631836,26.513429641723633,1460.1500244140625
2012-09-24,67.5727310180664,26.164905548095703,1456.8900146484375
2012-09-25,65.88534545898438,25.833377838134766,1441.5899658203125
2012-09-26,65.06757354736328,25.6463623046875,1433.3199462890625
2012-09-27,66.6463851928711,25.637863159179688,1447.1500244140625
2012-09-28,65.2553939819336,25.297836303710938,1440.6700439453125
2012-10-01,64.50120544433594,25.068317413330078,1444.489990234375
2012-10-02,64.68901824951172,25.21283721923828,1445.75
2012-10-03,65.680908203125,25.382848739624023,1450.989990234375
2012-10-04,65.2260513305664,25.527355194091797,1461.4000244140625
2012-10-05,63.836036682128906,25.374345779418945,1460.9300537109375
2012-10-08,62.425479888916016,25.31484031677246,1455.8800048828125
2012-10-09,62.19853591918945,24.88981056213379,1441.47998046875
2012-10-10,62.693485260009766,24.634796142578125,1432.56005859375
2012-10-11,61.44042205810547,24.609291076660156,1432.8399658203125
2012-10-12,61.59791946411133,24.82180404663086,1428.5899658203125
2012-10-15,62.09190368652344,25.0853271484375,1440.1300048828125
2012-10-16,63.5621452331543,25.068317413330078,1454.9200439453125
2012-10-17,63.05543899536133,25.15332794189453,1460.9100341796875
2012-10-18,61.88454055786133,25.076818466186523,1457.3399658203125
2012-10-19,59.65424346923828,24.345767974853516,1433.18994140625
2012-10-22,62.02050018310547,23.801727294921875,1433.8199462890625
2012-10-23,59.99856185913086,23.844236373901367,1413.1099853515625
2012-10-24,60.33799362182617,23.716724395751953,1408.75
2012-10-25,59.62489318847656,23.699724197387695,1412.969970703125
2012-10-26,59.082984924316406,23.980241775512695,1411.93994140625
2012-10-31,58.233909606933594,24.260761260986328,1412.1600341796875
2012-11-01,58.35324478149414,25.09382438659668,1427.5899658203125
2012-11-02,56.42228317260742,25.076818466186523,1414.199951171875
2012-11-05,57.18723678588867,25.187328338623047,1417.260009765625
2012-11-06,57.01409912109375,25.382848739624023,1428.3900146484375
2012-11-07,56.37757110595703,24.719799041748047,1394.530029296875
2012-11-08,54.33161163330078,24.49028778076172,1377.510009765625
2012-11-09,55.27225112915039,24.507282257080078,1379.8499755859375
2012-11-12,54.84486770629883,23.988740921020508,1380.030029296875
2012-11-13,54.851951599121094,23.217403411865234,1374.530029296875
2012-11-14,54.24372100830078,23.003135681152344,1355.489990234375
2012-11-15,53.10606384277344,22.8488712310791,1353.3299560546875
2012-11-16,53.31418991088867,22.728885650634766,1359.8800048828125
2012-11-19,57.15858840942383,22.908863067626953,1386.8900146484375
2012-11-20,56.67158889770508,22.8917236328125,1387.81005859375
2012-11-21,56.751407623291016,23.097415924072266,1391.030029296875
2012-11-23,57.74155044555664,23.740196228027344,1409.1500244140625
2012-11-26,59.5632209777832,23.474515914916992,1406.2900390625
2012-11-27,59.08329391479492,23.208829879760742,1398.93994140625
2012-11-28,58.89739227294922,23.44880485534668,1409.9300537109375
2012-11-29,59.546024322509766,23.097415924072266,1415.949951171875
2012-11-30,59.13381576538086,22.81459617614746,1416.1800537109375
2012-12-03,59.22575378417969,22.651748657226562,1409.4599609375
2012-12-04,58.181060791015625,22.60032844543457,1407.050048828125
2012-12-05,54.43669128417969,22.857440948486328,1409.280029296875
2012-12-06,55.290435791015625,22.908863067626953,1413.93994140625
2012-12-07,53.876949310302734,22.67746353149414,1418.0699462890625
2012-12-10,53.5304069519043,23.088842391967773,1418.550048828125
2012-12-11,54.69939422607422,23.41452407836914,1427.8399658203125
2012-12-12,54.457916259765625,23.34596061706543,1428.47998046875
2012-12-13,53.517276763916016,23.234539031982422,1419.449951171875
2012-12-14,51.506675720214844,22.977428436279297,1413.5799560546875
2012-12-17,52.42002868652344,23.22597312927246,1430.3599853515625
2012-12-18,53.942623138427734,23.620216369628906,1446.7900390625
2012-12-19,53.175777435302734,23.405946731567383,1435.81005859375
2012-12-20,52.713035583496094,23.72306251525879,1443.68994140625
2012-12-21,52.470550537109375,23.525938034057617,1430.1500244140625
2012-12-24,52.555416107177734,23.19169044494629,1426.6600341796875
2012-12-26,51.83100128173828,23.02027702331543,1419.8299560546875
2012-12-27,52.039146423339844,23.10597801208496,1418.0999755859375
2012-12-28,51.48647689819336,22.754596710205078,1402.4300537109375
2012-12-31,53.7678337097168,22.8917236328125,1426.18994140625
2013-01-02,55.47129440307617,23.671640396118164,1462.4200439453125
2013-01-03,54.771121978759766,23.354528427124023,1459.3699951171875
2013-01-04,53.2454833984375,22.917434692382812,1466.469970703125
2013-01-07,52.932273864746094,22.874584197998047,1461.8900146484375
2013-01-08,53.07474136352539,22.754596710205078,1457.1500244140625
2013-01-09,52.245243072509766,22.883150100708008,1461.02001953125
2013-01-10,52.89287185668945,22.67746353149414,1472.1199951171875
2013-01-11,52.56855010986328,22.994569778442383,1472.050048828125
2013-01-14,50.69435119628906,23.04599380493164,1470.6800537109375
2013-01-15,49.094974517822266,23.320249557495117,1472.3399658203125
2013-01-16,51.132850646972656,23.17454719543457,1472.6300048828125
2013-01-17,50.7883186340332,23.354528427124023,1480.93994140625
2013-01-18,50.51755142211914,23.354528427124023,1485.97998046875
2013-01-22,50.999481201171875,23.26882553100586,1492.56005859375
2013-01-23,51.933040618896484,23.66306495666504,1494.81005859375
2013-01-24,45.51631164550781,23.680204391479492,1494.8199462890625
2013-01-25,44.44331359863281,23.894468307495117,1502.9599609375
2013-01-28,45.44861602783203,23.920183181762695,1500.1800537109375
2013-01-29,46.30134201049805,24.00588607788086,1507.8399658203125
2013-01-30,46.15586471557617,23.868757247924805,1501.9599609375
2013-01-31,46.02047348022461,23.525938034057617,1498.1099853515625
2013-02-01,45.8315315246582,23.93732261657715,1513.1700439453125
2013-02-04,44.689849853515625,23.517366409301758,1495.7099609375
2013-02-05,46.257904052734375,23.56879425048828,1511.2900390625
2013-02-06,46.20840835571289,23.431659698486328,1512.1199951171875
2013-02-07,49.3065071105957,23.380239486694336,1509.3900146484375
2013-02-08,50.01838302612305,23.61164665222168,1517.9300537109375
2013-02-11,50.53965377807617,23.877330780029297,1517.010009765625
2013-02-12,49.27281188964844,23.894468307495117,1519.4300537109375
2013-02-13,49.17909240722656,24.023027420043945,1520.3299560546875
2013-02-14,49.134857177734375,24.031597137451172,1521.3800048828125
2013-02-15,48.45774459838867,24.00588607788086,1519.7900390625
2013-02-19,48.43983459472656,24.23920249938965,1530.93994140625
2013-02-20,47.26673126220703,24.083660125732422,1511.949951171875
2013-02-21,46.97291564941406,23.755287170410156,1502.4200439453125
2013-02-22,47.473121643066406,23.988603591918945,1515.5999755859375
2013-02-25,46.629615783691406,23.65159034729004,1487.8499755859375
2013-02-26,47.279361724853516,23.65159034729004,1496.93994140625
2013-02-27,46.81600570678711,24.031808853149414,1515.989990234375
2013-02-28,46.48219299316406,24.02316665649414,1514.6800537109375
2013-03-01,45.3311882019043,24.152790069580078,1518.199951171875
2013-03-04,44.23390197753906,24.325618743896484,1525.199951171875
2013-03-05,45.4017448425293,24.498445510864258,1539.7900390625
2013-03-06,44.82468032836914,24.273771286010742,1541.4599609375
2013-03-07,45.342777252197266,24.31697654724121,1544.260009765625
2013-03-08,45.46282958984375,24.196001052856445,1551.1800537109375
2013-03-11,46.11045837402344,24.083660125732422,1556.219970703125
2013-03-12,45.11636734008789,24.118221282958984,1552.47998046875
2013-03-13,45.107948303222656,24.126869201660156,1554.52001953125
2013-03-14,45.54496383666992,24.31697654724121,1563.22998046875
2013-03-15,46.720191955566406,24.230562210083008,1560.699951171875
2013-03-18,47.99018859863281,24.282411575317383,1552.0999755859375
2013-03-19,47.860660552978516,24.351543426513672,1548.3399658203125
2013-03-20,47.60686492919922,24.47252655029297,1558.7099609375
2013-03-21,47.67531204223633,24.291053771972656,1545.800048828125
2013-03-22,48.64202117919922,24.412031173706055,1556.8900146484375
2013-03-25,48.81789016723633,24.33425521850586,1551.68994140625
2013-03-26,48.56093215942383,24.33425521850586,1563.77001953125
2013-03-27,47.60686492919922,24.515727996826172,1562.8499755859375
2013-03-28,46.61487579345703,24.723121643066406,1569.18994140625
2013-04-01,45.16691589355469,24.723121643066406,1562.1700439453125
2013-04-02,45.259586334228516,24.88730812072754,1570.25
2013-04-03,45.49126052856445,24.679916381835938,1553.68994140625
2013-04-04,45.041603088378906,24.714481353759766,1559.97998046875
2013-04-05,44.565616607666016,24.8008975982666,1553.280029296875
2013-04-08,44.882591247558594,24.705842971801758,1563.0699462890625
2013-04-09,44.96367645263672,25.587268829345703,1568.6099853515625
2013-04-10,45.88089370727539,26.166244506835938,1587.72998046875
2013-04-11,45.7376823425293,25.008289337158203,1593.3699951171875
2013-04-12,45.26063919067383,24.878671646118164,1588.8499755859375
2013-04-15,44.212860107421875,24.792255401611328,1552.3599853515625
2013-04-16,44.885746002197266,25.034217834472656,1574.5699462890625
2013-04-17,42.4173698425293,24.913236618041992,1552.010009765625
2013-04-18,41.28532409667969,24.878671646118164,1541.6099853515625
2013-04-19,41.125267028808594,25.72552490234375,1555.25
2013-04-22,41.982452392578125,26.641523361206055,1562.5
2013-04-23,42.76803207397461,26.442771911621094,1578.780029296875
2013-04-24,42.69749069213867,27.445175170898438,1578.7900390625
2013-04-25,43.00498962402344,27.600719451904297,1585.1600341796875
2013-04-26,43.933780670166016,27.47109603881836,1582.239990234375
2013-04-29,45.29433822631836,28.1796932220459,1593.6099853515625
2013-04-30,46.62751770019531,28.60312843322754,1597.5699462890625
2013-05-01,46.25999450683594,28.274749755859375,1582.699951171875
2013-05-02,46.916053771972656,28.654977798461914,1597.5899658203125
2013-05-03,47.38572692871094,28.94014549255371,1614.4200439453125
2013-05-06,48.51565933227539,29.164819717407227,1617.5
2013-05-07,48.29977035522461,28.784595489501953,1625.9599609375
2013-05-08,48.84526824951172,28.50806999206543,1632.68994140625
2013-05-09,50.42159652709961,28.222898483276367,1626.6700439453125
2013-05-10,50.00212097167969,28.24882698059082,1633.699951171875
2013-05-13,50.197513580322266,28.542634963989258,1633.77001953125
2013-05-14,48.99650192260742,29.177879333496094,1650.3399658203125
2013-05-15,47.33958053588867,29.456348419189453,1658.780029296875
2013-05-16,47.97210693359375,29.6564998626709,1650.469970703125
2013-05-17,47.826385498046875,30.343948364257812,1667.469970703125
2013-05-20,48.89383316040039,30.52670669555664,1666.2900390625
2013-05-21,48.532867431640625,30.32654571533203,1669.1600341796875
2013-05-22,48.71942901611328,30.11770248413086,1655.3499755859375
2013-05-23,48.8066291809082,29.717411041259766,1650.510009765625
2013-05-24,49.138893127441406,29.82183837890625,1649.5999755859375
2013-05-28,48.7293586730957,30.4744873046875,1660.06005859375
2013-05-29,49.1168212890625,30.35265350341797,1648.3599853515625
2013-05-30,49.84867858886719,30.483179092407227,1654.4100341796875
2013-05-31,49.64447021484375,30.370054244995117,1630.739990234375
2013-06-03,49.753753662109375,30.970504760742188,1640.4200439453125
2013-06-04,49.59811019897461,30.448379516601562,1631.3800048828125
2013-06-05,49.13447570800781,30.265634536743164,1608.9000244140625
2013-06-06,48.40040588378906,30.422277450561523,1622.56005859375
2013-06-07,48.77021026611328,31.04011344909668,1643.3800048828125
2013-06-10,48.447872161865234,30.86606788635254,1642.81005859375
2013-06-11,48.30546188354492,30.31785774230957,1626.1300048828125
2013-06-12,47.708274841308594,30.457082748413086,1612.52001953125
2013-06-13,48.12444305419922,30.213424682617188,1636.3599853515625
2013-06-14,47.4720458984375,29.93496322631836,1626.72998046875
2013-06-17,47.68729782104492,30.457082748413086,1639.0400390625
2013-06-18,47.66191864013672,30.43967628479004,1651.81005859375
2013-06-19,46.693817138671875,30.100296020507812,1628.9300537109375
2013-06-20,46.01383590698242,29.143081665039062,1588.18994140625
2013-06-21,45.645137786865234,28.951623916625977,1592.4300537109375
2013-06-24,44.435298919677734,29.343217849731445,1573.0899658203125
2013-06-25,44.445228576660156,29.29970932006836,1588.030029296875
2013-06-26,43.941856384277344,29.89143943786621,1603.260009765625
2013-06-27,43.46830368041992,30.12640380859375,1613.199951171875
2013-06-28,43.771873474121094,30.056787490844727,1606.280029296875
2013-07-01,45.172672271728516,29.900157928466797,1614.9599609375
2013-07-02,46.19596862792969,29.534666061401367,1614.0799560546875
2013-07-03,46.45098114013672,29.595579147338867,1615.4100341796875
2013-07-05,46.07785415649414,29.769622802734375,1631.8900146484375
2013-07-08,45.81623840332031,29.874042510986328,1640.4599609375
2013-07-09,46.62206268310547,29.89143943786621,1652.3199462890625
2013-07-10,46.4432373046875,30.196016311645508,1652.6199951171875
2013-07-11,47.16738510131836,31.057518005371094,1675.02001953125
2013-07-12,47.0812873840332,31.04011344909668,1680.18994140625
2013-07-15,47.183937072753906,31.47520637512207,1682.5
2013-07-16,47.48861312866211,31.562236785888672,1676.260009765625
2013-07-17,47.50074768066406,31.101032257080078,1680.9100341796875
2013-07-18,47.660804748535156,30.839967727661133,1689.3699951171875
2013-07-19,46.9090690612793,27.324352264404297,1692.0899658203125
